"Station","Date.local.","Tmax.C.","Period.Hrs.","Tmin.C.","Period.Hrs..1","Tgmin.C.","Period.Hrs..2","Tmean.C.","RHmean...","Period.Hrs..3","Freq"
"Dunedin, Musselburgh Ews","20000911:0900",8.3,24,4.8,24,4.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20000912:0900",10,24,0.6,24,-2.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20000913:0900",8.4,24,5.7,24,4.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20000914:0900",9.4,24,4.8,24,4.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20000915:0900",8.7,24,5.3,24,2.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20000916:0900",10.7,24,3.1,24,-1.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20000917:0900",13.5,24,8.4,24,5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20000918:0900",12.8,24,6.8,24,3.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20000919:0900",21.2,24,7.4,24,2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20000920:0900",21.7,24,11.8,24,7.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20000921:0900",15.8,24,3.5,24,-1.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20000922:0900",14.7,24,8.5,24,5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20000923:0900",15.4,24,8.9,24,6.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20000924:0900",18,24,3.3,24,-2.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20000925:0900",9.7,24,0.6,24,-2.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20000926:0900",10.4,24,3.1,24,1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20000927:0900",12.2,24,5.4,24,3.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20000928:0900",12.2,24,-0.4,24,-5.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20000929:0900",13.4,24,6.5,24,2.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20000930:0900",19.2,24,5.8,24,-0.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001001:0900",11.8,24,3.6,24,-0.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001002:0900",13.7,24,8.4,24,5.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001003:0900",13.3,24,1.4,24,-1.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001004:0900",17,24,3.1,24,-0.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001005:0900",12.4,24,6.6,24,0.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001006:0900",17,24,8.9,24,7.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001007:0900",12.4,24,3.6,24,-1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001008:0900",11.8,24,7,24,4.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001009:0900",13.5,24,6.3,24,5.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001010:0900",11.6,24,2.6,24,-1.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001011:0900",15.8,24,6.5,24,0.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001012:0900",11.7,24,6.1,24,6.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001013:0900",8.6,24,1.1,24,-2.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001014:0900",10.4,24,6.6,24,4.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001015:0900",13.1,24,8.1,24,8.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001016:0900",15.9,24,4.8,24,-0.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001017:0900",13.6,24,6.5,24,3.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001018:0900",12.6,24,3.9,24,1.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001019:0900",13.2,24,7.3,24,3.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001020:0900",15.3,24,6.2,24,0.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001021:0900",16.1,24,6.1,24,1.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001022:0900",17,24,6.7,24,2.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001023:0900",17.6,24,10.5,24,6.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001024:0900",20,24,11,24,9.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001025:0900",12.4,24,8.4,24,4.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001026:0900",13.9,24,4.5,24,0.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001027:0900",13.6,24,7.8,24,4.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001028:0900",18.2,24,11.1,24,7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001029:0900",23,24,10.1,24,5.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001030:0900",21.7,24,11.8,24,8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001031:0900",22.5,24,10.1,24,9.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001101:0900",15.9,24,7.8,24,7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001102:0900",14.9,24,5.7,24,4.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001103:0900",11,24,6.4,24,5.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001104:0900",12.8,24,7,24,4.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001105:0900",13.9,24,7.2,24,3.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001106:0900",15.7,24,6.2,24,1.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001107:0900",17.5,24,5.2,24,3.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001108:0900",12.3,24,6.4,24,4.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001109:0900",10.7,24,2.9,24,-0.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001110:0900",14.3,24,5.3,24,0.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001111:0900",14.9,24,8.9,24,6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001112:0900",14.4,24,6.5,24,2.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001113:0900",14.6,24,7.4,24,2.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001114:0900",17.2,24,8.7,24,4.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001115:0900",14.1,24,6,24,5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001116:0900",11.4,24,6.1,24,1.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001117:0900",16.5,24,7,24,6.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001118:0900",11.2,24,3.9,24,1.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001119:0900",9.7,24,1.5,24,0.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001120:0900",9.7,24,2.5,24,-0.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001121:0900",19.2,24,7.9,24,5.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001122:0900",13.2,24,6.6,24,5.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001123:0900",11.3,24,5.5,24,2.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001124:0900",14.3,24,7.8,24,4.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001125:0900",12.7,24,6.7,24,4.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001126:0900",12.1,24,8.1,24,5.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001127:0900",14.8,24,9.5,24,6.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001128:0900",17.1,24,6.9,24,6.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001129:0900",9,24,6.6,24,6.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001130:0900",12.3,24,6.9,24,4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001201:0900",15.3,24,8.3,24,4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001202:0900",15.6,24,11.6,24,11.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001203:0900",16.3,24,9.1,24,8.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001204:0900",14.4,24,7.3,24,3.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001205:0900",19.2,24,10.9,24,7.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001206:0900",22.1,24,13.1,24,9.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001207:0900",20.4,24,11,24,11.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001208:0900",15.5,24,8.5,24,7.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001209:0900",13.8,24,10.1,24,7.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001210:0900",15.5,24,12.3,24,12.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001211:0900",15.6,24,11.9,24,9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001212:0900",17.3,24,12,24,8.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001213:0900",19.4,24,13,24,9.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001214:0900",25.1,24,15,24,13.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001215:0900",17.3,24,10.5,24,7.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001216:0900",19.8,24,8.8,24,4.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001217:0900",19.9,24,9.7,24,4.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001218:0900",20.3,24,11.4,24,7.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001219:0900",21.2,24,11.9,24,7.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001220:0900",25.1,24,13.9,24,12.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001221:0900",22.2,24,10.6,24,7.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001222:0900",17.1,24,8,24,6.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001223:0900",13,24,8.9,24,8.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001224:0900",19.2,24,10.1,24,6.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001225:0900",23.5,24,11.6,24,7.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001226:0900",21.7,24,8.6,24,3.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001227:0900",18.6,24,12.7,24,11.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001228:0900",22.3,24,10.1,24,10.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001229:0900",14.4,24,9.5,24,5.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001230:0900",17.2,24,8.3,24,5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20001231:0900",12.4,24,5.5,24,2.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010101:0900",12.7,24,7.2,24,6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010102:0900",12,24,9.1,24,8.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010103:0900",13.2,24,9.3,24,8.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010104:0900",16.1,24,10.9,24,9.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010105:0900",19.4,24,14.1,24,11.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010106:0900",22.4,24,11.4,24,8.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010107:0900",19.4,24,12,24,8.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010108:0900",17.1,24,12.9,24,11.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010109:0900",19.8,24,11.6,24,12.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010110:0900",14.5,24,9.7,24,9.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010111:0900",14.3,24,7.3,24,4.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010112:0900",17.7,24,10.2,24,6.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010113:0900",19.1,24,9.8,24,8.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010114:0900",16.9,24,7.1,24,5.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010115:0900",12.7,24,8.5,24,5.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010116:0900",18.5,24,11.2,24,11.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010117:0900",18.6,24,6.9,24,4.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010118:0900",15.7,24,8.7,24,6.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010119:0900",15.6,24,10.7,24,10.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010120:0900",15.7,24,9.2,24,8.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010121:0900",14.5,24,9.8,24,7.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010122:0900",17.8,24,6.1,24,2.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010123:0900",20.3,24,11.3,24,7.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010124:0900",22.2,24,11.5,24,9.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010125:0900",18.7,24,10,24,6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010126:0900",14.5,24,8.2,24,6.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010127:0900",14.4,24,6.6,24,5.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010128:0900",13.1,24,5.5,24,0,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010129:0900",15,24,11,24,10,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010130:0900",18.8,24,12.3,24,9.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010131:0900",18.2,24,11.2,24,9.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010201:0900",15.2,24,6.3,24,0.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010202:0900",19.3,24,9.8,24,7.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010203:0900",16.4,24,11.4,24,9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010204:0900",26.1,24,14.1,24,9.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010205:0900",27.1,24,12.3,24,12.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010206:0900",14.3,24,8.5,24,7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010207:0900",12.8,24,6.9,24,4.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010208:0900",18.8,24,12,24,10.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010209:0900",20,24,11.1,24,8.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010210:0900",18.8,24,14.1,24,13.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010211:0900",20.2,24,14.7,24,14.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010212:0900",18.9,24,13.2,24,12.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010213:0900",18,24,12.8,24,11.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010214:0900",17.9,24,12.9,24,8.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010215:0900",24,24,12.3,24,8.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010216:0900",18.8,24,8.6,24,8.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010217:0900",14.5,24,8.2,24,4.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010218:0900",16.1,24,10.4,24,9.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010219:0900",17.5,24,8.8,24,5.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010220:0900",14.9,24,10.4,24,7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010221:0900",20.3,24,6.3,24,0.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010222:0900",20.5,24,11.2,24,7.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010223:0900",23.4,24,9.5,24,10,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010224:0900",14.2,24,10.7,24,9.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010225:0900",17.5,24,11.8,24,9.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010226:0900",15.3,24,11.2,24,9.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010227:0900",16.2,24,12,24,12.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010228:0900",17.3,24,11,24,6.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010301:0900",20,24,13.4,24,13.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010302:0900",18.7,24,9.3,24,7.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010303:0900",14.5,24,9.3,24,8.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010304:0900",14.4,24,7.6,24,2.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010305:0900",13.6,24,7,24,2.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010306:0900",15.9,24,10.6,24,7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010307:0900",16.3,24,10.5,24,8.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010308:0900",19.3,24,8.9,24,3.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010309:0900",11.7,24,6.3,24,2.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010310:0900",12.6,24,8.5,24,8.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010311:0900",13.1,24,9.8,24,8.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010312:0900",18,24,10.6,24,7.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010313:0900",16.9,24,12.4,24,12.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010314:0900",19.1,24,8.6,24,4.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010315:0900",19.3,24,10.2,24,8.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010316:0900",14.8,24,10.5,24,9.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010317:0900",14.3,24,10.7,24,8.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010318:0900",15.6,24,8.8,24,4.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010319:0900",17.8,24,8.6,24,3.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010320:0900",16.5,24,11.3,24,10.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010321:0900",17.1,24,12.1,24,11.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010322:0900",18.1,24,13.2,24,11.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010323:0900",24.1,24,11.5,24,8.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010324:0900",18.2,24,13.2,24,11.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010325:0900",19.8,24,12.7,24,9.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010326:0900",24.4,24,15.4,24,14.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010327:0900",22.2,24,9.9,24,5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010328:0900",22.5,24,12.7,24,8.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010329:0900",19.9,24,6.6,24,2.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010330:0900",12.8,24,5.1,24,-0.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010331:0900",14.1,24,4.9,24,0.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010401:0900",18.5,24,8.9,24,3.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010402:0900",18.9,24,11,24,8.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010403:0900",15.1,24,8.9,24,3.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010404:0900",16.1,24,6.4,24,5.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010405:0900",17.7,24,7.9,24,2.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010406:0900",15.9,24,6.5,24,2.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010407:0900",19.2,24,8,24,6.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010408:0900",12.9,24,5.5,24,1.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010409:0900",15.3,24,6.5,24,3.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010410:0900",21.2,24,11.3,24,8.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010411:0900",21.9,24,7.4,24,2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010412:0900",15.9,24,9.4,24,9.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010413:0900",16.5,24,7.4,24,4.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010414:0900",14,24,6.9,24,2.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010415:0900",17.3,24,7.9,24,3.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010416:0900",18.1,24,8.8,24,4.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010417:0900",22.5,24,8.3,24,3.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010418:0900",16.6,24,10.6,24,6.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010419:0900",15.7,24,10.9,24,10,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010420:0900",14.4,24,7.9,24,3.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010421:0900",15.7,24,6.1,24,2.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010422:0900",13.5,24,5.4,24,-0.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010423:0900",16.4,24,5.9,24,1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010424:0900",14.9,24,3.6,24,-0.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010425:0900",11.7,24,2.1,24,-2.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010426:0900",12.9,24,5,24,7.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010427:0900",14.2,24,9.4,24,5.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010428:0900",19.3,24,9.2,24,4.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010429:0900",19.7,24,7.6,24,4.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010430:0900",17.8,24,10.8,24,8.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010501:0900",13.9,24,8.9,24,9.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010502:0900",11.8,24,9.2,24,9.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010503:0900",12.6,24,10.1,24,6.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010504:0900",13.2,24,8,24,6.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010505:0900",13.7,24,9.4,24,11,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010506:0900",13.7,24,11.1,24,11.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010507:0900",12.4,24,10.7,24,11.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010508:0900",11.5,24,9.1,24,10.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010509:0900",9.9,24,8.6,24,9.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010510:0900",12,24,9.8,24,9.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010511:0900",13.4,24,10.3,24,10.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010512:0900",12.7,24,11.3,24,12,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010513:0900",14.8,24,10.2,24,7.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010514:0900",15.4,24,7.4,24,3.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010515:0900",13.2,24,5.7,24,2.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010516:0900",8.6,24,4.4,24,1.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010517:0900",11.2,24,2.3,24,-0.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010518:0900",15.8,24,6,24,0.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010519:0900",14.5,24,4.6,24,0.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010520:0900",11.3,24,4.9,24,-0.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010521:0900",12.3,24,2.7,24,-1.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20010522:0900",9.3,24,2.1,24,-1.1,24,NA,NA,NA,"D"
